"kwhTotal","dollars","chargeTimeHrs","distance","managerVehicle","facilityType","target"
"6.95","0.0","2.463888889","32.8745456","1","2","1.0"
"6.86","0.0","2.615277778","32.8745456","1","2","1.0"
"6.8","0.0","2.480555556","32.8745456","1","2","1.0"
"6.86","0.0","2.536111111","32.8745456","1","2","1.0"
"6.57","0.0","2.256388889","32.8745456","1","2","1.0"
"6.73","0.0","2.526111111","32.8745456","1","2","1.0"
"6.95","0.0","3.089444444","32.8745456","1","2","1.0"
"6.8","0.0","2.3975","32.8745456","1","2","1.0"
"7.08","0.0","2.54","32.8745456","1","2","1.0"
"6.27","0.0","2.846666667","32.8745456","1","2","1.0"
"6.42","0.0","2.394722222","32.8745456","1","2","1.0"
"6.69","0.0","2.380833333","32.8745456","1","2","1.0"
"6.83","0.0","2.55","32.8745456","1","2","1.0"
"7.1","0.0","3.188055556","32.8745456","1","2","1.0"
"6.91","0.0","2.451388889","32.8745456","1","2","1.0"
"6.77","0.0","2.371388889","32.8745456","1","2","1.0"
"6.66","0.0","2.349166667","32.8745456","1","2","1.0"
"6.75","0.0","2.340555556","32.8745456","1","2","1.0"
"6.71","0.0","2.441111111","32.8745456","1","2","1.0"
"7.16","0.0","2.594722222","32.8745456","1","2","1.0"
"6.94","0.0","3.614722222","32.8745456","1","2","1.0"
"6.79","0.0","2.372777778","32.8745456","1","2","1.0"
"6.78","0.0","2.394166667","32.8745456","1","2","1.0"
"6.33","0.0","2.328611111","32.8745456","1","2","1.0"
"6.97","0.0","2.866388889","32.8745456","1","2","1.0"
"6.69","0.0","2.938888889","32.8745456","1","2","1.0"
"6.93","0.0","3.010833333","32.8745456","1","2","1.0"
"5.74","0.0","3.106111111","32.8745456","1","3","1.0"
"5.5","0.0","1.858611111","32.8745456","1","2","1.0"
"6.44","0.0","2.283333333","32.8745456","1","2","1.0"
"6.77","0.0","2.453333333","32.8745456","1","2","1.0"
"6.65","0.0","2.945277778","32.8745456","1","2","1.0"
"6.73","0.0","3.436666667","32.8745456","1","2","1.0"
"6.63","0.0","3.053055556","32.8745456","1","2","1.0"
"6.79","0.0","3.404166667","32.8745456","1","2","1.0"
"6.82","1.08","5.156944444","32.8745456","1","2","1.0"
"6.76","0.0","3.406944444","32.8745456","1","2","1.0"
"6.76","0.0","2.617777778","32.8745456","1","2","0.0"
"6.59","0.0","3.173888889","32.8745456","1","3","1.0"
"6.86","0.0","2.788055556","32.8745456","1","2","1.0"
"6.88","0.0","3.043055556","32.8745456","1","2","1.0"
"6.8","0.0","2.585","32.8745456","1","2","1.0"
"6.78","0.0","2.643055556","32.8745456","1","2","1.0"
"6.8","0.0","2.856111111","32.8745456","1","2","1.0"
"6.96","0.0","3.871388889","32.8745456","1","2","1.0"
"6.89","0.0","2.675","32.8745456","1","2","1.0"
"6.74","0.0","2.673055556","32.8745456","1","2","1.0"
"2.87","0.0","1.073333333","32.8745456","1","2","1.0"
"6.76","0.0","2.325555556","32.8745456","1","2","1.0"
"3.1","0.0","2.021944444","32.8745456","1","2","0.0"
"6.87","0.0","2.878055556","32.8745456","1","2","1.0"
"6.77","0.0","2.489444444","32.8745456","1","2","1.0"
"6.73","0.0","2.873333333","32.8745456","1","2","1.0"
"6.6","0.0","2.915833333","32.8745456","1","2","1.0"
"6.94","0.0","3.676944444","32.8745456","1","2","1.0"
"6.94","0.0","3.071388889","32.8745456","1","2","1.0"
"6.84","0.0","3.010555556","32.8745456","1","2","1.0"
"6.8","0.0","3.195","32.8745456","1","2","1.0"
"6.8","0.0","3.470555556","32.8745456","1","2","1.0"
"6.73","0.0","2.261944444","32.8745456","1","2","1.0"
"6.79","0.0","2.610277778","32.8745456","1","2","1.0"
"6.75","0.0","2.312777778","32.8745456","1","2","1.0"
"6.95","0.0","2.652777778","32.8745456","1","2","1.0"
"6.73","0.0","2.990833333","32.8745456","1","2","1.0"
"6.76","0.0","2.419722222","32.8745456","1","2","1.0"
"6.7","0.0","2.815","32.8745456","1","2","1.0"
"6.78","0.0","2.763333333","32.8745456","1","2","1.0"
"6.84","0.0","2.701111111","32.8745456","1","2","1.0"
"6.3","0.58","4.614166667","32.8745456","1","3","1.0"
"0.0","0.0","2.004444444","32.8745456","1","2","0.0"
"0.0","0.0","0.013333333","32.8745456","1","2","0.0"
"0.0","0.0","0.012777778","32.8745456","1","2","1.0"
"0.0","0.0","0.015","32.8745456","1","2","0.0"
"6.85","0.0","2.946388889","32.8745456","1","2","1.0"
"6.89","0.0","2.653055556","28.5290954","0","2","1.0"
"6.85","0.0","2.497777778","28.5290954","0","2","0.0"
"6.93","0.0","2.396388889","28.5290954","0","2","1.0"
"6.86","0.0","2.476944444","28.5290954","0","2","1.0"
"6.76","0.0","3.094166667","28.5290954","0","2","1.0"
"2.59","0.0","1.655555556","28.5290954","0","2","1.0"
"6.79","0.0","2.796111111","28.5290954","0","2","1.0"
"6.82","0.0","2.784444444","28.5290954","0","2","1.0"
"6.84","0.0","2.509444444","28.5290954","0","2","1.0"
"6.76","0.0","2.605","28.5290954","0","2","1.0"
"6.79","0.0","2.367222222","28.5290954","0","2","1.0"
"6.82","0.0","2.860833333","28.5290954","0","2","1.0"
"6.91","0.5","4.411388889","28.5290954","0","2","1.0"
"6.83","1.83","5.842777778","28.5290954","0","2","1.0"
"6.81","0.0","2.558611111","28.5290954","0","2","1.0"
"6.81","0.0","2.602777778","28.5290954","0","2","1.0"
"6.84","0.0","3.368055556","28.5290954","0","2","1.0"
"6.88","0.0","3.719444444","28.5290954","0","2","1.0"
"6.8","0.0","2.756388889","28.5290954","0","2","1.0"
"6.9","0.0","2.496388889","28.5290954","0","2","1.0"
"6.87","0.0","2.405","28.5290954","0","2","1.0"
"6.84","0.0","3.708055556","28.5290954","0","2","1.0"
"6.94","0.0","2.397222222","28.5290954","0","2","1.0"
"6.99","0.0","2.720555556","28.5290954","0","2","1.0"
"6.88","0.0","2.483611111","28.5290954","0","2","1.0"
"6.9","0.0","3.863333333","28.5290954","0","2","1.0"
"6.84","0.0","2.5925","28.5290954","0","2","1.0"
"6.88","0.0","3.2125","28.5290954","0","2","1.0"
"6.79","0.0","2.456666667","28.5290954","0","2","1.0"
"6.81","0.0","2.629444444","28.5290954","0","2","1.0"
"6.88","0.0","3.083055556","28.5290954","0","2","1.0"
"6.83","0.0","2.503333333","28.5290954","0","2","1.0"
"6.88","4.17","8.261944444","28.5290954","0","2","1.0"
"0.21","0.5","4.205277778","28.5290954","0","2","1.0"
"0.13","0.0","2.390833333","28.5290954","0","2","1.0"
"6.86","0.0","3.366388889","28.5290954","0","2","1.0"
"6.8","0.0","3.355","28.5290954","0","2","1.0"
"6.8","0.0","2.583333333","28.5290954","0","2","1.0"
"6.92","0.0","2.691944444","28.5290954","0","2","1.0"
"5.57","0.0","1.046666667","32.8745456","1","2","0.0"
"6.79","0.0","2.450833333","32.8745456","1","2","1.0"
"6.81","0.0","3.288888889","32.8745456","1","2","1.0"
"6.49","0.0","3.679444444","32.8745456","1","2","1.0"
"4.87","0.0","1.571944444","32.8745456","1","2","1.0"
"7.08","0.0","0.300833333","32.8745456","1","2","1.0"
"6.43","0.0","3.426111111","32.8745456","1","2","1.0"
"6.66","0.0","2.905555556","32.8745456","1","2","1.0"
"6.81","0.0","2.467222222","32.8745456","1","2","1.0"
"6.63","0.0","2.363888889","32.8745456","1","2","1.0"
"6.53","0.0","3.754722222","32.8745456","1","2","1.0"
"4.95","0.0","1.550555556","32.8745456","1","2","1.0"
"6.54","0.0","3.791388889","32.8745456","1","2","1.0"
"6.26","0.0","2.450277778","32.8745456","1","2","1.0"
"6.61","0.0","3.677777778","32.8745456","1","2","1.0"
"6.26","0.0","2.4175","32.8745456","1","2","1.0"
"6.51","0.0","2.639444444","32.8745456","1","2","1.0"
"6.53","0.0","3.423888889","32.8745456","1","2","1.0"
"6.47","0.67","4.712222222","32.8745456","1","2","1.0"
"4.85","0.0","1.551111111","32.8745456","1","2","1.0"
"6.6","1.08","4.060277778","32.8745456","1","2","1.0"
"4.59","0.0","1.454166667","32.8745456","1","2","1.0"
"6.57","0.0","2.705","32.8745456","1","2","1.0"
"6.12","0.0","2.516666667","32.8745456","1","2","0.0"
"6.05","0.0","3.970833333","32.8745456","1","2","1.0"
"6.24","0.0","3.793333333","32.8745456","1","2","1.0"
"6.44","0.5","4.015","32.8745456","1","2","1.0"
"6.56","0.5","4.199166667","32.8745456","1","2","1.0"
"6.14","0.0","3.578333333","32.8745456","1","2","0.0"
"5.58","0.0","1.760833333","32.8745456","1","2","0.0"
"6.6","0.0","3.714722222","32.8745456","1","2","1.0"
"6.56","0.0","3.068888889","32.8745456","1","2","1.0"
"6.54","0.5","4.140833333","32.8745456","1","2","1.0"
"6.54","0.5","4.157777778","32.8745456","1","2","1.0"
"6.3","0.5","4.053333333","32.8745456","1","2","1.0"
"6.51","0.0","2.445277778","32.8745456","1","2","1.0"
"6.5","0.0","3.914444444","32.8745456","1","2","1.0"
"6.49","0.0","2.161944444","32.8745456","1","2","0.0"
"6.41","0.0","2.016666667","32.8745456","1","2","1.0"
"6.38","0.0","3.350833333","32.8745456","1","2","1.0"
"6.49","0.0","3.611944444","32.8745456","1","2","1.0"
"0.55","0.0","0.205277778","32.8745456","1","2","1.0"
"5.7","0.0","2.836666667","19.645561","1","3","0.0"
"0.42","0.0","0.146388889","15.5654486","1","1","1.0"
"1.71","0.0","0.558611111","20.1905288","1","3","1.0"
"5.06","0.0","1.617222222","15.5654486","1","1","1.0"
"7.07","0.0","3.052222222","19.645561","1","3","0.0"
"5.6","0.0","3.706111111","19.645561","1","3","0.0"
"1.31","0.0","0.42","17.8720854","1","2","0.0"
"3.63","0.0","1.134722222","17.8720854","1","2","0.0"
"5.99","0.0","3.948888889","17.8720854","1","2","0.0"
"4.89","0.0","1.494444444","17.8720854","1","2","0.0"
"4.46","0.0","1.900277778","30.4131802","1","2","1.0"
"6.34","0.0","2.176111111","30.4131802","1","2","1.0"
"6.77","0.0","2.280277778","30.4131802","1","2","1.0"
"3.61","0.0","1.184166667","30.4131802","1","2","1.0"
"5.51","0.0","1.908333333","30.4131802","1","2","1.0"
"5.58","0.0","2.821388889","30.4131802","1","2","1.0"
"6.58","0.0","2.210833333","30.4131802","1","2","1.0"
"6.68","0.0","2.273055556","30.4131802","1","2","1.0"
"6.52","0.0","2.231388889","30.4131802","1","2","1.0"
"6.29","0.0","2.118888889","30.4131802","1","2","1.0"
"6.78","0.0","2.341388889","30.4131802","1","2","1.0"
"6.13","0.0","2.038333333","30.4131802","1","2","1.0"
"7.44","0.0","2.526111111","30.4131802","1","2","1.0"
"6.43","0.0","2.326388889","30.4131802","1","2","1.0"
"6.35","0.0","2.697222222","30.4131802","1","2","1.0"
"6.49","0.0","2.678333333","30.4131802","1","2","1.0"
"6.42","0.0","2.703888889","30.4131802","1","2","1.0"
"6.47","0.5","4.060277778","30.4131802","1","2","1.0"
"6.93","0.0","2.381388889","30.4131802","1","2","1.0"
"3.67","0.0","3.046388889","30.4131802","1","2","1.0"
"4.16","0.0","1.340555556","30.4131802","1","2","1.0"
"7.11","0.0","2.533888889","30.4131802","1","2","1.0"
"6.34","0.0","2.24","30.4131802","1","2","1.0"
"6.88","0.0","2.307222222","30.4131802","1","2","1.0"
"6.92","0.0","2.355","30.4131802","1","2","1.0"
"6.2","0.0","2.269166667","30.4131802","1","2","1.0"
"6.12","0.0","2.111388889","30.4131802","1","2","1.0"
"6.44","0.0","3.193055556","30.4131802","1","2","1.0"
"6.21","0.0","2.191388889","30.4131802","1","2","1.0"
"5.89","0.0","2.425","30.4131802","1","2","1.0"
"0.96","0.0","1.081944444","30.4131802","1","2","1.0"
"6.51","0.0","2.253611111","30.4131802","1","2","1.0"
"6.57","0.0","3.194166667","30.4131802","1","2","1.0"
"6.57","0.0","3.931111111","30.4131802","1","2","1.0"
"6.39","0.0","2.379722222","30.4131802","1","2","1.0"
"6.03","0.0","3.681388889","30.4131802","1","2","1.0"
"6.37","0.0","3.391111111","30.4131802","1","2","1.0"
"6.18","0.0","2.157777778","30.4131802","1","2","1.0"
"6.47","0.5","4.172777778","30.4131802","1","2","1.0"
"6.18","0.0","2.066944444","30.4131802","1","2","1.0"
"6.5","0.0","2.723055556","30.4131802","1","2","1.0"
"5.79","0.0","2.736666667","30.4131802","1","2","1.0"
"6.37","1.08","4.56","30.4131802","1","2","1.0"
"6.39","0.0","2.228333333","30.4131802","1","2","1.0"
"6.0","0.0","2.985277778","30.4131802","1","2","1.0"
"6.42","0.0","3.2725","30.4131802","1","2","1.0"
"6.69","0.0","3.381666667","30.4131802","1","2","1.0"
"6.91","0.0","2.717777778","30.4131802","1","2","1.0"
"1.43","0.0","0.492777778","30.4131802","1","2","1.0"
"4.72","0.0","2.448333333","30.4131802","1","2","1.0"
"6.43","0.0","3.451111111","30.4131802","1","2","1.0"
"6.27","0.0","2.287777778","30.4131802","1","2","1.0"
"6.52","0.0","2.764444444","30.4131802","1","2","1.0"
"6.67","0.0","2.693611111","30.4131802","1","2","1.0"
"6.18","0.0","2.446666667","30.4131802","1","2","1.0"
"4.82","0.0","1.586111111","30.4131802","1","2","1.0"
"5.95","0.0","2.253055556","30.4131802","1","2","1.0"
"6.4","0.0","3.645","30.4131802","1","2","1.0"
"1.04","0.0","0.916944444","30.4131802","1","2","0.0"
"6.41","0.0","3.381388889","30.4131802","1","2","0.0"
"6.35","0.0","2.540555556","30.4131802","1","2","1.0"
"6.78","0.5","4.026944444","30.4131802","1","2","1.0"
"6.31","0.0","2.443333333","30.4131802","1","2","1.0"
"6.11","0.0","3.318611111","30.4131802","1","2","1.0"
"6.31","0.0","3.382777778","30.4131802","1","2","1.0"
"6.15","0.0","3.299444444","30.4131802","1","2","1.0"
"6.57","0.0","2.946388889","30.4131802","1","2","1.0"
"6.46","0.0","2.233611111","30.4131802","1","2","0.0"
"6.06","0.0","2.371944444","30.4131802","1","2","0.0"
"5.94","0.0","2.07","30.4131802","1","2","1.0"
"6.04","0.0","1.975555556","30.4131802","1","2","0.0"
"6.25","0.0","3.797777778","30.4131802","1","2","1.0"
"6.45","0.0","3.757777778","30.4131802","1","2","1.0"
"2.48","0.0","1.073333333","30.4131802","1","2","1.0"
"5.85","0.0","3.015555556","30.4131802","1","2","1.0"
"6.47","0.5","4.037222222","30.4131802","1","2","1.0"
"6.15","0.0","3.6275","30.4131802","1","2","1.0"
"6.47","0.0","3.890555556","30.4131802","1","2","1.0"
"5.74","0.0","2.476944444","30.4131802","1","2","1.0"
"6.54","0.0","3.779722222","30.4131802","1","2","1.0"
"6.56","0.0","3.060833333","30.4131802","1","2","1.0"
"6.54","0.0","3.505555556","30.4131802","1","2","1.0"
"6.05","0.0","1.900277778","30.4131802","1","2","1.0"
"0.06","0.0","1.041944444","30.4131802","1","2","1.0"
"6.54","0.0","3.679444444","30.4131802","1","2","0.0"
"0.0","0.0","0.021111111","32.8745456","1","2","0.0"
"0.0","0.0","0.026666667","32.8745456","1","2","0.0"
"0.0","0.0","0.021388889","32.8745456","1","2","1.0"
"0.0","0.0","0.025555556","32.8745456","1","2","1.0"
"0.0","0.0","0.016666667","32.8745456","1","2","1.0"
"0.0","0.0","0.020555556","32.8745456","1","2","1.0"
"0.0","0.0","0.016111111","32.8745456","1","2","0.0"
"6.47","0.0","3.352222222","30.4131802","1","2","1.0"
"5.92","0.0","2.309444444","30.4131802","1","2","1.0"
"6.33","0.0","3.808611111","30.4131802","1","2","1.0"
"0.0","0.0","0.024444444","32.8745456","1","2","0.0"
"6.53","0.0","2.710833333","30.4131802","1","2","1.0"
"6.33","0.0","2.586388889","30.4131802","1","2","1.0"
"7.6","0.0","2.638888889","32.8745456","0","3","1.0"
"7.24","0.0","3.004166667","32.8745456","0","3","1.0"
"0.0","0.0","0.995833333","32.8745456","0","3","0.0"
"7.73","0.0","3.287777778","32.8745456","0","3","1.0"
"7.46","1.58","5.628611111","32.8745456","0","3","1.0"
"6.67","0.0","2.010833333","32.8745456","1","1","0.0"
"5.48","0.0","1.799166667","23.5485744","1","3","0.0"
"4.64","0.0","1.547222222","23.6374346","1","3","0.0"
"6.81","0.0","2.238333333","23.6374346","1","3","0.0"
"7.0","0.0","3.285833333","18.2219336","1","2","0.0"
"6.78","0.5","4.036944444","18.2219336","1","2","1.0"
"4.33","0.0","2.7225","18.2219336","1","2","1.0"
"4.35","0.0","1.957222222","18.2219336","1","2","1.0"
"4.09","0.0","2.715555556","18.2219336","1","2","1.0"
"4.36","0.0","1.981666667","18.2219336","1","2","0.0"
"4.15","0.0","2.842777778","18.2219336","1","2","1.0"
"4.37","0.0","1.788611111","18.2219336","1","2","1.0"
"4.06","0.0","2.093611111","18.2219336","1","2","1.0"
"3.73","0.0","3.337222222","18.2219336","1","2","1.0"
"4.32","0.0","2.185833333","18.2219336","1","2","1.0"
"4.65","0.0","1.790555556","18.2219336","1","2","1.0"
"4.05","0.0","1.703888889","18.2219336","1","2","1.0"
"4.09","0.0","3.006944444","18.2219336","1","2","1.0"
"3.91","0.0","1.712777778","18.2219336","1","2","1.0"
"4.38","0.0","1.6625","18.2219336","1","2","1.0"
"4.17","0.0","1.586944444","18.2219336","1","2","1.0"
"6.61","0.0","3.215","18.2219336","1","2","1.0"
"3.16","0.0","1.012222222","18.2219336","1","2","1.0"
"4.18","0.0","3.061111111","18.2219336","1","2","1.0"
"6.43","0.0","2.815555556","18.2219336","1","2","1.0"
"5.76","0.0","2.1725","18.2219336","1","2","1.0"
"3.86","0.0","3.178055556","18.2219336","1","2","1.0"
"5.65","0.0","2.443611111","18.2219336","1","2","1.0"
"4.43","0.0","2.297777778","18.2219336","1","2","1.0"
"5.94","0.0","2.271944444","18.2219336","1","2","1.0"
"5.63","0.0","2.7","18.2219336","1","2","1.0"
"5.78","0.0","2.957777778","18.2219336","1","2","1.0"
"4.26","0.0","3.179166667","18.2219336","1","2","1.0"
"5.95","0.0","3.388888889","18.2219336","1","2","1.0"
"6.13","0.0","3.687777778","18.2219336","1","2","1.0"
"4.32","0.0","2.046944444","18.2219336","1","2","1.0"
"5.82","0.0","3.085833333","18.2219336","1","2","1.0"
"4.2","0.0","3.505833333","18.2219336","1","2","1.0"
"5.57","0.0","2.795","18.2219336","1","2","1.0"
"5.92","0.0","3.166111111","18.2219336","1","2","1.0"
"4.27","0.0","1.830833333","18.2219336","1","2","1.0"
"5.65","0.0","2.398333333","18.2219336","1","2","1.0"
"5.89","0.0","2.683611111","18.2219336","1","2","1.0"
"5.92","0.0","3.323888889","18.2219336","1","2","1.0"
"4.17","0.0","1.638055556","18.2219336","1","2","1.0"
"5.58","0.0","2.051388889","18.2219336","1","2","1.0"
"5.91","0.0","2.457777778","18.2219336","1","2","1.0"
"6.17","0.0","2.754444444","18.2219336","1","2","1.0"
"5.63","0.0","3.290833333","18.2219336","1","2","1.0"
"6.7","0.0","3.043333333","18.2219336","1","2","1.0"
"4.5","0.0","1.724444444","18.2219336","1","2","1.0"
"5.61","0.0","1.959722222","18.2219336","1","2","1.0"
"5.99","0.0","1.929444444","18.2219336","1","2","1.0"
"6.58","0.0","2.7475","18.2219336","1","2","1.0"
"6.67","0.0","2.526111111","18.2219336","1","2","1.0"
"6.7","0.0","2.491944444","18.2219336","1","2","1.0"
"6.69","0.0","2.615277778","18.2219336","1","2","1.0"
"6.91","0.0","2.903333333","18.2219336","1","2","1.0"
"6.9","0.0","3.294722222","18.2219336","1","2","1.0"
"6.66","0.0","2.616944444","18.2219336","1","2","1.0"
"6.7","0.0","2.467222222","18.2219336","1","2","1.0"
"6.65","0.0","2.5475","18.2219336","1","2","1.0"
"6.19","0.0","1.951388889","18.2219336","1","2","1.0"
"6.53","0.0","2.843333333","18.2219336","1","2","1.0"
"6.46","0.0","2.129722222","18.2219336","1","2","1.0"
"6.54","0.0","2.647777778","18.2219336","1","2","1.0"
"3.48","0.0","1.121388889","18.2219336","1","2","1.0"
"6.5","0.0","3.403333333","18.2219336","1","2","1.0"
"0.21","0.0","3.211944444","1.3751582","1","3","0.0"
"0.13","0.0","2.554166667","0.9718696","1","3","1.0"
"0.09","0.0","1.815","2.1494226","1","3","1.0"
"5.07","0.0","1.980555556","1.472718","1","3","1.0"
"1.36","0.0","2.035555556","1.3751582","1","3","0.0"
"6.31","0.0","2.087777778","2.1494226","1","3","1.0"
"9.14","0.92","4.976666667","1.3751582","1","3","0.0"
"0.81","0.0","2.596388889","2.1494226","1","3","1.0"
"7.01","0.0","3.786944444","1.3751582","1","3","0.0"
"7.14","0.0","3.944722222","1.3751582","1","3","0.0"
"6.48","0.0","2.511666667","0.9718696","1","3","1.0"
"0.26","0.0","1.491111111","2.1494226","1","3","1.0"
"1.02","2.5","6.387222222","1.3751582","1","3","0.0"
"4.68","0.0","2.908333333","0.9718696","1","3","1.0"
"7.74","0.0","3.992222222","0.9718696","1","3","1.0"
"7.18","0.0","3.8975","0.9718696","1","3","1.0"
"7.73","1.17","5.249444444","0.9718696","1","3","1.0"
"7.22","0.0","3.706944444","0.9718696","1","3","1.0"
"0.31","0.0","2.442777778","2.1494226","1","3","1.0"
"3.42","0.0","1.146388889","0.9718696","1","3","1.0"
"1.1","0.0","0.3975","2.1494226","1","3","1.0"
"3.96","0.0","2.795","0.9718696","1","3","1.0"
"6.86","0.0","3.865277778","0.9718696","1","3","1.0"
"7.23","6.42","10.48833333","0.9718696","1","3","1.0"
"6.73","0.0","3.4875","0.9718696","1","3","1.0"
"0.38","0.0","1.6275","2.1494226","1","3","1.0"
"6.72","0.5","4.065","0.9718696","1","3","1.0"
"3.21","0.0","1.123888889","2.1494226","1","3","1.0"
"3.11","0.0","1.031666667","0.9718696","1","3","1.0"
"7.13","2.25","6.271388889","1.3751582","1","3","1.0"
"7.0","5.75","9.836944444","0.9718696","1","3","1.0"
"7.25","0.0","3.438055556","0.9718696","1","3","1.0"
"6.93","0.0","3.433333333","1.3751582","1","3","0.0"
"7.39","2.58","6.640555556","0.9718696","1","3","1.0"
"7.02","0.0","2.856944444","0.9718696","1","3","1.0"
"6.86","0.0","3.430277778","1.3751582","1","3","1.0"
"6.68","0.5","4.357222222","0.9718696","1","3","1.0"
"0.43","0.0","0.381944444","0.9718696","1","3","0.0"
"6.99","0.0","2.380833333","0.9718696","1","3","1.0"
"7.34","1.92","5.938055556","0.9718696","1","3","1.0"
"7.79","0.83","4.881111111","0.9718696","1","3","1.0"
"7.11","0.75","4.780555556","0.9718696","1","3","1.0"
